ID,CreditScore,DebtRatio,Assets,Age,NumberOfDependents,NumberOfOpenCreditLinesAndLoans,MonthlyIncome,NumberOfTimesPastDue,EmploymentLength,HomeOwnership,Education,MaritalStatus,YearsAtCurrentAddress,NewLoanApplication,RiesgoPagAtrazo,probNoPago,Segment,int_rc_Segment,int_rc
10616,607,0.7095966438958848,173714,42,8,18,18839,13,11,Mortgage,High School,Widowed,5,357941.0,Riesgo alto,0.13750581959010288,Riesgo bajo,0.03,0.18000000000000002
10617,649,0.0576188726729181,121888,83,9,14,19149,11,25,Rent,High School,Widowed,2,76596.0,Riesgo alto,0.06573237507399723,Sin riesgo,0.01,0.16000000000000003
10618,830,0.761317553499829,144466,28,9,17,17307,4,4,Rent,Bachelor,Widowed,17,328833.0,Riesgo bajo,0.16400332133592702,Riesgo bajo,0.03,0.18000000000000002
10619,398,0.3074737861964793,177864,37,3,14,11634,8,15,Rent,Masters,Widowed,4,162876.0,Riesgo medio,0.10302285876130611,Riesgo bajo,0.03,0.18000000000000002
10620,668,0.877205144575648,54189,44,7,10,3396,13,16,Rent,High School,Widowed,1,30564.0,Riesgo alto,0.1710249867305682,Riesgo bajo,0.03,0.18000000000000002
10621,685,0.395087663420662,25865,33,6,11,9522,8,10,Mortgage,Masters,Widowed,12,76176.0,Riesgo medio,0.09048752495728994,Sin riesgo,0.01,0.16000000000000003
10622,503,0.9483870686517096,93798,49,5,9,18512,5,1,Mortgage,Masters,Widowed,12,222144.0,Riesgo medio,0.13241232992898708,Riesgo bajo,0.03,0.18000000000000002
10623,764,0.5986699874200088,166758,78,8,8,19049,5,16,Rent,Masters,Widowed,14,171441.0,Riesgo medio,0.11857946968705507,Riesgo bajo,0.03,0.18000000000000002
10624,528,0.0259429065709437,189848,79,6,17,14300,1,24,Mortgage,High School,Widowed,19,228800.0,Riesgo bajo,0.12932694686246204,Riesgo bajo,0.03,0.18000000000000002
10625,600,0.0190856821342679,69303,49,8,7,5005,9,15,Mortgage,High School,Divorced,7,75075.0,Riesgo medio,0.14865395438607518,Riesgo bajo,0.03,0.18000000000000002
10626,464,0.2771867060818941,91026,21,7,4,2656,3,2,Own,High School,Widowed,25,23904.0,Riesgo bajo,0.09042603508171211,Sin riesgo,0.01,0.16000000000000003
10627,769,0.2884740817747869,105357,35,7,4,7610,7,17,Rent,Masters,Widowed,0,38050.0,Riesgo medio,0.059110493156750134,Sin riesgo,0.01,0.16000000000000003
10628,418,0.7097840254285491,63408,37,9,4,10318,6,11,Rent,Masters,Divorced,17,175406.0,Riesgo medio,0.19452184322769986,Riesgo bajo,0.03,0.18000000000000002
10629,504,0.3739087235075334,153421,31,7,10,19792,2,16,Own,Bachelor,Widowed,9,395840.0,Riesgo bajo,0.18149329116866983,Riesgo bajo,0.03,0.18000000000000002
10630,622,0.9685820001055014,139726,71,3,11,2082,5,5,Rent,High School,Widowed,2,16656.0,Riesgo medio,0.14227549789116548,Riesgo bajo,0.03,0.18000000000000002
10631,519,0.0290373747489945,194773,37,6,3,8169,12,9,Mortgage,High School,Widowed,0,57183.0,Riesgo alto,0.06278808729865329,Sin riesgo,0.01,0.16000000000000003
10632,398,0.2744164816294021,89223,64,8,7,7900,10,25,Rent,Masters,Widowed,14,150100.0,Riesgo medio,0.1215840748484376,Riesgo bajo,0.03,0.18000000000000002
10633,727,0.0140634270725178,167015,64,2,0,10068,12,0,Own,Masters,Widowed,5,20136.0,Riesgo alto,0.09602752680129703,Sin riesgo,0.01,0.16000000000000003
10634,785,0.3378701686134618,195998,67,7,19,19163,18,13,Mortgage,High School,Widowed,12,421586.0,Riesgo muy alto,0.10561520504440043,Riesgo bajo,0.03,0.18000000000000002
10635,721,0.3114488018741568,40239,76,3,8,13631,10,1,Own,High School,Widowed,8,286251.0,Riesgo medio,0.1263243567692148,Riesgo bajo,0.03,0.18000000000000002
10636,670,0.1475815878572975,110988,53,9,6,15160,17,11,Mortgage,PhD,Widowed,13,227400.0,Riesgo muy alto,0.08573650859636943,Sin riesgo,0.01,0.16000000000000003
10637,416,0.1559491020034153,157220,62,9,12,18454,9,21,Mortgage,High School,Divorced,1,110724.0,Riesgo medio,0.15944163236330386,Riesgo bajo,0.03,0.18000000000000002
10638,733,0.0982870031514119,150055,37,0,6,1489,2,19,Mortgage,Masters,Widowed,1,2978.0,Riesgo bajo,0.09753043697769997,Sin riesgo,0.01,0.16000000000000003
10639,773,0.6443132864672664,113750,29,9,0,17042,3,2,Own,Masters,Widowed,10,221546.0,Riesgo bajo,0.07913390123068119,Sin riesgo,0.01,0.16000000000000003
10640,724,0.2168815710983846,146037,66,7,19,12369,3,17,Rent,Bachelor,Widowed,3,210273.0,Riesgo bajo,0.10681947946333546,Riesgo bajo,0.03,0.18000000000000002
10641,477,0.1539546955000547,178178,48,6,11,5768,4,11,Rent,Masters,Married,15,40376.0,Riesgo bajo,0.20281939848490227,Riesgo bajo,0.03,0.18000000000000002
10642,612,0.0822816477160028,101857,40,8,8,17016,19,19,Mortgage,Bachelor,Widowed,2,272256.0,Riesgo muy alto,0.15125698482909555,Riesgo bajo,0.03,0.18000000000000002
10643,359,0.6608261317678228,150435,56,7,1,10414,11,6,Rent,High School,Widowed,18,208280.0,Riesgo alto,0.13889468320537218,Riesgo bajo,0.03,0.18000000000000002
10644,455,0.2861407448001924,93805,51,5,3,11280,7,4,Rent,Masters,Widowed,18,112800.0,Riesgo medio,0.06425821222370472,Sin riesgo,0.01,0.16000000000000003
10645,589,0.2418249579325484,151242,53,5,0,8623,6,8,Rent,Masters,Widowed,24,146591.0,Riesgo medio,0.055151189362471736,Sin riesgo,0.01,0.16000000000000003
10646,329,0.1010613568488989,76441,40,0,17,4012,6,24,Rent,High School,Widowed,25,80240.0,Riesgo medio,0.11654319646436942,Riesgo bajo,0.03,0.18000000000000002
10647,379,0.1270587424864945,158763,36,9,3,19785,0,3,Mortgage,Masters,Married,3,217635.0,Sin riesgo,0.12471174719014774,Riesgo bajo,0.03,0.18000000000000002
10648,601,0.5557164300405801,79548,32,1,11,2152,6,7,Rent,High School,Widowed,2,19368.0,Riesgo medio,0.11408602775263312,Riesgo bajo,0.03,0.18000000000000002
10649,748,0.4898334450210102,54234,82,6,16,9883,16,3,Rent,Masters,Widowed,12,79064.0,Riesgo muy alto,0.10029949058812139,Riesgo bajo,0.03,0.18000000000000002
10650,604,0.5533492521173912,116614,45,8,7,6198,5,0,Rent,PhD,Widowed,23,117762.0,Riesgo medio,0.11929699011780444,Riesgo bajo,0.03,0.18000000000000002
10651,441,0.1696130096865926,96595,79,7,6,18297,12,1,Rent,Bachelor,Widowed,18,54891.0,Riesgo alto,0.13164534717872378,Riesgo bajo,0.03,0.18000000000000002
10652,683,0.4621464365104998,121715,23,5,6,14330,2,0,Mortgage,PhD,Widowed,16,128970.0,Riesgo bajo,0.09024799176960051,Sin riesgo,0.01,0.16000000000000003
10653,589,0.0849577421174381,27277,73,9,18,12894,6,14,Rent,Bachelor,Widowed,23,270774.0,Riesgo medio,0.13029883124575886,Riesgo bajo,0.03,0.18000000000000002
10654,692,0.3738001403494086,112344,50,1,11,7440,14,0,Rent,Masters,Widowed,6,22320.0,Riesgo alto,0.09770027957441772,Sin riesgo,0.01,0.16000000000000003
10655,375,0.6305637001270261,125203,68,7,1,9713,5,2,Mortgage,Masters,Divorced,3,97130.0,Riesgo medio,0.16032186916499758,Riesgo bajo,0.03,0.18000000000000002
10656,656,0.3786651740748781,125634,58,2,18,19538,2,11,Rent,PhD,Widowed,2,195380.0,Riesgo bajo,0.12930763722726243,Riesgo bajo,0.03,0.18000000000000002
10657,578,0.6902748123403113,143583,25,9,4,7063,19,2,Own,Masters,Divorced,7,70630.0,Riesgo muy alto,0.18022614168480186,Riesgo bajo,0.03,0.18000000000000002
10658,302,0.2713853281932903,20895,76,6,5,9601,4,6,Mortgage,Masters,Widowed,19,76808.0,Riesgo bajo,0.08625203642152633,Sin riesgo,0.01,0.16000000000000003
10659,745,0.2586650565548513,172936,35,5,0,13216,6,17,Mortgage,PhD,Widowed,5,132160.0,Riesgo medio,0.09255598866931092,Sin riesgo,0.01,0.16000000000000003
10660,843,0.2338747019424069,52769,81,9,3,10391,11,18,Own,High School,Widowed,5,135083.0,Riesgo alto,0.11224781584270012,Riesgo bajo,0.03,0.18000000000000002
10661,708,0.0093905937766968,37402,27,2,1,12032,4,5,Mortgage,PhD,Widowed,9,252672.0,Riesgo bajo,0.09362722467810589,Sin riesgo,0.01,0.16000000000000003
10662,523,0.0582336575065118,152323,51,7,9,14363,8,18,Rent,Bachelor,Widowed,10,86178.0,Riesgo medio,0.1246552648763487,Riesgo bajo,0.03,0.18000000000000002
10663,764,0.8393482259391396,196014,56,8,3,9087,9,11,Mortgage,PhD,Single,10,109044.0,Riesgo medio,0.20973842209474328,Riesgo bajo,0.03,0.18000000000000002
10664,691,0.0229761444053753,129155,40,1,8,6941,6,14,Rent,PhD,Widowed,5,124938.0,Riesgo medio,0.10234969966509096,Riesgo bajo,0.03,0.18000000000000002
10665,720,0.0088181629181754,73494,69,6,5,7192,1,12,Rent,High School,Widowed,3,21576.0,Riesgo bajo,0.029752797547269488,Sin riesgo,0.01,0.16000000000000003
10666,843,0.1888636418187999,131389,24,7,8,7066,9,6,Rent,Bachelor,Widowed,21,98924.0,Riesgo medio,0.09964973421899877,Sin riesgo,0.01,0.16000000000000003
10667,776,0.0707512971386312,40048,57,6,15,12813,0,4,Own,High School,Widowed,19,230634.0,Sin riesgo,0.06105407055874805,Sin riesgo,0.01,0.16000000000000003
10668,483,0.2913403588295939,54298,76,4,17,7044,3,27,Rent,High School,Widowed,5,133836.0,Riesgo bajo,0.11968687379940592,Riesgo bajo,0.03,0.18000000000000002
10669,306,0.7390904094865286,100415,21,8,4,1886,1,13,Mortgage,Masters,Married,25,5658.0,Riesgo bajo,0.20641861745522888,Riesgo bajo,0.03,0.18000000000000002
10670,774,0.2297649515299537,157440,72,8,3,17422,3,2,Own,High School,Single,6,365862.0,Riesgo bajo,0.16839084441020497,Riesgo bajo,0.03,0.18000000000000002
10671,792,0.5135980565630653,111594,37,0,13,17202,13,10,Rent,Masters,Widowed,0,137616.0,Riesgo alto,0.11106474219876815,Riesgo bajo,0.03,0.18000000000000002
10672,810,0.0981645647554257,167295,39,7,17,17315,15,1,Rent,Bachelor,Widowed,7,86575.0,Riesgo muy alto,0.1054907035616731,Riesgo bajo,0.03,0.18000000000000002
10673,641,0.8570295737656556,96102,32,6,0,11715,12,17,Mortgage,High School,Widowed,3,152295.0,Riesgo alto,0.1491619182561982,Riesgo bajo,0.03,0.18000000000000002
10674,688,0.445985042602455,71370,42,6,5,16266,9,27,Mortgage,High School,Divorced,7,146394.0,Riesgo medio,0.19018144641054754,Riesgo bajo,0.03,0.18000000000000002
10675,324,0.0944108023806076,56237,23,7,2,2924,1,14,Rent,High School,Divorced,14,8772.0,Riesgo bajo,0.16791902851769613,Riesgo bajo,0.03,0.18000000000000002
10676,378,0.2222721449711324,138037,37,8,18,14375,7,19,Mortgage,PhD,Widowed,23,215625.0,Riesgo medio,0.13878555813099547,Riesgo bajo,0.03,0.18000000000000002
10677,452,0.6909803728696233,122078,59,7,2,9646,4,5,Mortgage,PhD,Widowed,0,106106.0,Riesgo bajo,0.11509688694834001,Riesgo bajo,0.03,0.18000000000000002
10678,778,0.8796637572226198,153702,31,9,2,2977,3,11,Rent,High School,Widowed,19,44655.0,Riesgo bajo,0.14157187097433105,Riesgo bajo,0.03,0.18000000000000002
10679,429,0.1449757358266026,198625,84,7,17,14158,7,20,Rent,Masters,Divorced,1,297318.0,Riesgo medio,0.1808167729509813,Riesgo bajo,0.03,0.18000000000000002
10680,812,0.0537717739935078,196996,71,3,10,10680,10,27,Mortgage,High School,Widowed,0,149520.0,Riesgo medio,0.11716354210858886,Riesgo bajo,0.03,0.18000000000000002
10681,536,0.082415561691246,89004,23,5,8,9538,7,9,Mortgage,Masters,Single,9,152608.0,Riesgo medio,0.1546171090699817,Riesgo bajo,0.03,0.18000000000000002
10682,797,0.2528885613158466,119421,49,6,9,13287,7,3,Mortgage,High School,Widowed,2,172731.0,Riesgo medio,0.05109529944520749,Sin riesgo,0.01,0.16000000000000003
10683,717,0.8027659974178634,62840,29,1,3,1286,2,22,Rent,High School,Widowed,1,25720.0,Riesgo bajo,0.17504229134790208,Riesgo bajo,0.03,0.18000000000000002
10684,827,0.0427554252162694,190383,85,9,16,17839,4,15,Rent,Bachelor,Widowed,10,356780.0,Riesgo bajo,0.08194229234819025,Sin riesgo,0.01,0.16000000000000003
10685,611,0.0701777530213577,71903,28,2,0,6664,5,2,Rent,Masters,Single,28,113288.0,Riesgo medio,0.1580918975087618,Riesgo bajo,0.03,0.18000000000000002
10686,537,0.1718931896690695,23672,69,2,12,13248,18,4,Rent,High School,Widowed,18,66240.0,Riesgo muy alto,0.09026000111199987,Sin riesgo,0.01,0.16000000000000003
10687,717,0.1950139762771677,142282,61,5,3,15257,5,29,Mortgage,High School,Widowed,13,320397.0,Riesgo medio,0.11360597045166891,Riesgo bajo,0.03,0.18000000000000002
10688,636,0.2900672086169599,100929,55,4,11,8206,6,10,Rent,High School,Widowed,3,57442.0,Riesgo medio,0.06421290108811216,Sin riesgo,0.01,0.16000000000000003
10689,594,0.9762276680147371,190947,60,4,3,17377,3,3,Own,Masters,Divorced,1,225901.0,Riesgo bajo,0.2091903055026728,Riesgo bajo,0.03,0.18000000000000002
10690,834,0.1569649855503924,45936,60,5,7,15759,12,24,Rent,Bachelor,Widowed,7,157590.0,Riesgo alto,0.14859931302425344,Riesgo bajo,0.03,0.18000000000000002
10691,730,0.7015717542631683,123190,28,4,1,1525,4,4,Rent,Bachelor,Widowed,15,18300.0,Riesgo bajo,0.15397484375569617,Riesgo bajo,0.03,0.18000000000000002
10692,608,0.9822242341264098,136675,55,7,13,12859,0,1,Rent,Masters,Divorced,9,244321.0,Sin riesgo,0.20061009908261024,Riesgo bajo,0.03,0.18000000000000002
10693,680,0.6683737589334411,74348,37,9,1,3173,5,26,Mortgage,Masters,Widowed,6,60287.0,Riesgo medio,0.09981625541825108,Sin riesgo,0.01,0.16000000000000003
10694,363,0.0522370317187879,26752,18,7,4,16224,15,23,Rent,Bachelor,Widowed,21,308256.0,Riesgo muy alto,0.1665113421328507,Riesgo bajo,0.03,0.18000000000000002
10695,404,0.1911742288542969,110111,39,0,0,12549,19,7,Rent,Masters,Widowed,7,62745.0,Riesgo muy alto,0.10182480665845242,Riesgo bajo,0.03,0.18000000000000002
10696,571,0.1314471749572273,35907,19,5,7,10701,0,25,Rent,Masters,Single,24,21402.0,Sin riesgo,0.1911822662724901,Riesgo bajo,0.03,0.18000000000000002
10697,539,0.3963751241769728,109047,44,6,11,2200,9,6,Rent,High School,Widowed,23,35200.0,Riesgo medio,0.09243510832132423,Sin riesgo,0.01,0.16000000000000003
10698,571,0.3508605404927399,115667,35,5,1,19371,15,8,Rent,PhD,Widowed,1,309936.0,Riesgo muy alto,0.13624673500509302,Riesgo bajo,0.03,0.18000000000000002
10699,485,0.0472216735966535,36697,49,4,5,11808,4,19,Own,High School,Widowed,29,129888.0,Riesgo bajo,0.13684596630939624,Riesgo bajo,0.03,0.18000000000000002
10700,732,0.251588730128923,182300,41,6,0,4199,13,13,Mortgage,Masters,Divorced,1,50388.0,Riesgo alto,0.16580236314131375,Riesgo bajo,0.03,0.18000000000000002
10701,569,0.2513661654404966,139261,24,6,13,2283,9,17,Own,High School,Widowed,24,20547.0,Riesgo medio,0.13736380524672598,Riesgo bajo,0.03,0.18000000000000002
10702,369,0.8818542162185661,160399,45,7,16,17413,12,1,Rent,Masters,Widowed,13,313434.0,Riesgo alto,0.15036713676717825,Riesgo bajo,0.03,0.18000000000000002
10703,395,0.9845564739301677,59083,18,7,6,7090,8,18,Mortgage,Masters,Single,2,77990.0,Riesgo medio,0.17995472276802332,Riesgo bajo,0.03,0.18000000000000002
10704,727,0.6344422500528704,169012,20,3,7,13478,4,2,Mortgage,Masters,Married,7,188692.0,Riesgo bajo,0.17917560504849436,Riesgo bajo,0.03,0.18000000000000002
10705,770,0.4129033697526,128439,57,5,17,14360,12,19,Mortgage,PhD,Widowed,14,157960.0,Riesgo alto,0.16449363560900157,Riesgo bajo,0.03,0.18000000000000002
10706,437,0.028457255791753,142215,73,2,18,9323,8,13,Mortgage,High School,Widowed,24,139845.0,Riesgo medio,0.12595356504549082,Riesgo bajo,0.03,0.18000000000000002
10707,684,0.3374991004197101,134636,65,1,12,12113,5,5,Rent,Bachelor,Widowed,4,84791.0,Riesgo medio,0.10551832638477275,Riesgo bajo,0.03,0.18000000000000002
10708,708,0.5528171860361885,142236,20,4,18,19021,9,17,Mortgage,PhD,Widowed,19,114126.0,Riesgo medio,0.1713278957793756,Riesgo bajo,0.03,0.18000000000000002
10709,628,0.1394027699943331,147579,20,8,9,8197,6,9,Mortgage,Masters,Married,3,81970.0,Riesgo medio,0.1373579740611963,Riesgo bajo,0.03,0.18000000000000002
10710,798,0.1869167968684917,95085,19,2,10,1547,4,7,Mortgage,Masters,Widowed,7,9282.0,Riesgo bajo,0.07017838901261389,Sin riesgo,0.01,0.16000000000000003
10711,765,0.1785192680563022,125859,89,4,14,11543,4,5,Own,PhD,Widowed,25,80801.0,Riesgo bajo,0.150445106261623,Riesgo bajo,0.03,0.18000000000000002
10712,374,0.1593133551527399,85423,55,8,7,17326,3,18,Own,Masters,Widowed,2,138608.0,Riesgo bajo,0.10102399471009894,Riesgo bajo,0.03,0.18000000000000002
10713,810,0.1560478666898495,107706,83,6,9,19669,9,22,Own,High School,Widowed,7,393380.0,Riesgo medio,0.12760277652528168,Riesgo bajo,0.03,0.18000000000000002
10714,847,0.0018307351003939,154917,57,7,6,5594,5,2,Mortgage,PhD,Widowed,19,50346.0,Riesgo medio,0.06014612508679282,Sin riesgo,0.01,0.16000000000000003
10715,455,0.1418792637964485,149432,19,9,7,5578,0,0,Mortgage,Bachelor,Divorced,1,78092.0,Sin riesgo,0.16255851509488675,Riesgo bajo,0.03,0.18000000000000002
10716,653,0.6689974597141453,153624,43,9,11,5846,12,6,Rent,Masters,Single,10,40922.0,Riesgo alto,0.19190607836853582,Riesgo bajo,0.03,0.18000000000000002
10717,673,0.1989692557944491,131558,84,6,15,17341,6,22,Own,High School,Widowed,6,121387.0,Riesgo medio,0.135737776114427,Riesgo bajo,0.03,0.18000000000000002
10718,750,0.275966763142255,112283,43,8,19,7894,9,4,Rent,Masters,Single,25,31576.0,Riesgo medio,0.18326279004301393,Riesgo bajo,0.03,0.18000000000000002
10719,551,0.3737775382738673,35834,33,5,16,5554,15,4,Mortgage,Masters,Widowed,16,77756.0,Riesgo muy alto,0.11948798134944542,Riesgo bajo,0.03,0.18000000000000002
10720,752,0.22124318991465,54855,58,3,6,13480,7,12,Own,High School,Widowed,19,121320.0,Riesgo medio,0.12006890217008229,Riesgo bajo,0.03,0.18000000000000002
10721,363,0.1396418596154442,47044,43,4,18,15741,10,27,Rent,Masters,Widowed,1,173151.0,Riesgo medio,0.10527680387722468,Riesgo bajo,0.03,0.18000000000000002
10722,754,0.0291925591642517,194269,87,8,17,6529,16,24,Rent,Masters,Widowed,1,78348.0,Riesgo muy alto,0.06678862716717268,Sin riesgo,0.01,0.16000000000000003
10723,567,0.0968252374668803,32894,22,3,19,7276,8,9,Rent,High School,Widowed,11,36380.0,Riesgo medio,0.05750958803112747,Sin riesgo,0.01,0.16000000000000003
10724,682,0.5714298691784121,193172,42,5,8,8910,2,29,Rent,Masters,Widowed,7,62370.0,Riesgo bajo,0.12500408572414715,Riesgo bajo,0.03,0.18000000000000002
10725,793,0.6412368673577586,77059,86,1,13,5146,13,7,Rent,Masters,Widowed,21,20584.0,Riesgo alto,0.1303858982781811,Riesgo bajo,0.03,0.18000000000000002
10726,448,0.0239635237715616,158977,23,9,4,7222,11,24,Mortgage,PhD,Widowed,2,28888.0,Riesgo alto,0.0790196598912592,Sin riesgo,0.01,0.16000000000000003
10727,350,0.0251770134111241,96504,25,4,10,10894,15,2,Rent,High School,Widowed,28,130728.0,Riesgo muy alto,0.08461135182606058,Sin riesgo,0.01,0.16000000000000003
10728,831,0.0043360023262513,76894,33,9,7,1944,16,23,Mortgage,PhD,Widowed,9,11664.0,Riesgo muy alto,0.09968886203202182,Sin riesgo,0.01,0.16000000000000003
10729,329,0.0109401456106159,23293,43,9,1,3765,9,9,Own,High School,Divorced,15,48945.0,Riesgo medio,0.1818658301877997,Riesgo bajo,0.03,0.18000000000000002
10730,434,0.0266840530474505,59806,61,2,3,13298,8,12,Rent,PhD,Widowed,17,239364.0,Riesgo medio,0.1333475285597849,Riesgo bajo,0.03,0.18000000000000002
10731,714,0.5160402354935089,195408,25,9,1,19250,13,25,Mortgage,PhD,Widowed,14,57750.0,Riesgo alto,0.12987991391489295,Riesgo bajo,0.03,0.18000000000000002
10732,432,0.1320011947471087,108702,36,9,10,2233,5,10,Mortgage,High School,Married,3,15631.0,Riesgo medio,0.165309299821442,Riesgo bajo,0.03,0.18000000000000002
10733,561,0.5802390038700634,180618,33,4,3,1411,17,4,Rent,Masters,Widowed,11,11288.0,Riesgo muy alto,0.13854995165080694,Riesgo bajo,0.03,0.18000000000000002
10734,399,0.4465664436128367,150378,35,7,15,19125,9,16,Rent,Masters,Widowed,27,248625.0,Riesgo medio,0.16004273711178,Riesgo bajo,0.03,0.18000000000000002
10735,603,0.1069337530282724,41650,39,4,5,7838,1,25,Mortgage,Bachelor,Widowed,28,101894.0,Riesgo bajo,0.1923490351368922,Riesgo bajo,0.03,0.18000000000000002
10736,629,0.1499898697493025,113397,32,8,1,6829,10,21,Rent,PhD,Widowed,12,13658.0,Riesgo medio,0.13071819831005074,Riesgo bajo,0.03,0.18000000000000002
10737,402,0.4738785741535725,97888,55,5,3,15103,14,18,Rent,High School,Widowed,9,317163.0,Riesgo alto,0.1610269448271804,Riesgo bajo,0.03,0.18000000000000002
10738,457,0.1991662026304773,33976,52,4,0,9407,14,12,Mortgage,High School,Widowed,6,47035.0,Riesgo alto,0.12470258692878511,Riesgo bajo,0.03,0.18000000000000002
10739,806,0.2361878843714456,87946,49,3,8,3953,13,3,Mortgage,PhD,Widowed,13,51389.0,Riesgo alto,0.1286959405066702,Riesgo bajo,0.03,0.18000000000000002
10740,517,0.1503074377236428,160226,34,9,2,5454,3,1,Own,High School,Widowed,26,16362.0,Riesgo bajo,0.05686973543007571,Sin riesgo,0.01,0.16000000000000003
10741,629,0.0501397134306664,92003,71,6,15,19772,15,25,Rent,Masters,Widowed,1,276808.0,Riesgo muy alto,0.09461774583927753,Sin riesgo,0.01,0.16000000000000003
10742,398,0.5489023497331009,46281,32,6,9,4759,7,9,Own,Masters,Widowed,15,33313.0,Riesgo medio,0.1467261454908914,Riesgo bajo,0.03,0.18000000000000002
10743,465,0.1081607955634565,160982,28,5,13,4124,14,0,Mortgage,Masters,Widowed,10,45364.0,Riesgo alto,0.07723489872912911,Sin riesgo,0.01,0.16000000000000003
10744,749,0.7424452124177631,111359,32,9,7,17734,9,9,Mortgage,Masters,Married,4,336946.0,Riesgo medio,0.1714223685069848,Riesgo bajo,0.03,0.18000000000000002
10745,729,0.3922656338887276,127810,22,7,1,4091,1,5,Mortgage,High School,Widowed,11,85911.0,Riesgo bajo,0.04660015272380678,Sin riesgo,0.01,0.16000000000000003
10746,468,0.3553781414812158,66430,23,5,2,6052,17,0,Own,Masters,Widowed,23,96832.0,Riesgo muy alto,0.12714236009215005,Riesgo bajo,0.03,0.18000000000000002
10747,353,0.4040547105380956,137636,22,5,15,8561,1,23,Mortgage,Masters,Single,10,85610.0,Riesgo bajo,0.18742523777584957,Riesgo bajo,0.03,0.18000000000000002
10748,800,0.2113462224166099,98770,46,0,10,6857,5,15,Rent,PhD,Widowed,14,130283.0,Riesgo medio,0.12625088050860697,Riesgo bajo,0.03,0.18000000000000002
10749,537,0.6214252056755164,127376,42,9,15,3985,5,21,Rent,High School,Widowed,14,71730.0,Riesgo medio,0.17285508130816254,Riesgo bajo,0.03,0.18000000000000002
10750,848,0.0724932982530293,47401,45,7,2,8136,18,10,Mortgage,Masters,Widowed,8,65088.0,Riesgo muy alto,0.04906254783427088,Sin riesgo,0.01,0.16000000000000003
10751,672,0.8552241684180063,100852,75,4,7,1210,7,3,Rent,PhD,Widowed,16,7260.0,Riesgo medio,0.16047163046433477,Riesgo bajo,0.03,0.18000000000000002
10752,472,0.7000872882073916,134569,24,4,7,17416,3,1,Rent,Masters,Married,1,261240.0,Riesgo bajo,0.1737508808511522,Riesgo bajo,0.03,0.18000000000000002
10753,660,0.7791967071880015,31730,33,0,3,9964,2,4,Mortgage,High School,Widowed,21,109604.0,Riesgo bajo,0.1669857844110922,Riesgo bajo,0.03,0.18000000000000002
10754,469,0.2064230244732984,68022,64,6,7,11000,4,6,Rent,PhD,Widowed,21,121000.0,Riesgo bajo,0.10989785010072366,Riesgo bajo,0.03,0.18000000000000002
10755,383,0.1422645255188085,69915,41,7,4,15746,7,8,Mortgage,PhD,Widowed,0,236190.0,Riesgo medio,0.09960803418794355,Sin riesgo,0.01,0.16000000000000003
10756,849,0.3702099617898358,36469,77,8,11,8304,18,19,Own,High School,Widowed,5,16608.0,Riesgo muy alto,0.1597953192551939,Riesgo bajo,0.03,0.18000000000000002
10757,627,0.0197500973815516,73861,47,1,16,3036,3,17,Rent,High School,Widowed,23,48576.0,Riesgo bajo,0.0680679738423863,Sin riesgo,0.01,0.16000000000000003
10758,444,0.6522440158478325,118595,34,4,10,7638,0,2,Mortgage,Masters,Married,18,122208.0,Sin riesgo,0.2045074198715707,Riesgo bajo,0.03,0.18000000000000002
10759,848,0.0643622620659406,111581,75,3,17,2400,17,9,Rent,Masters,Widowed,1,7200.0,Riesgo muy alto,0.04814518079750582,Sin riesgo,0.01,0.16000000000000003
10760,685,0.6910472684732173,199249,82,8,2,12951,5,9,Mortgage,Masters,Divorced,0,116559.0,Riesgo medio,0.16941822190474706,Riesgo bajo,0.03,0.18000000000000002
10761,591,0.5639780978080163,59199,21,3,5,10128,1,20,Rent,Masters,Widowed,1,40512.0,Riesgo bajo,0.12646641898002828,Riesgo bajo,0.03,0.18000000000000002
10762,479,0.4910238713363626,110372,55,7,17,14060,9,12,Own,Masters,Widowed,4,70300.0,Riesgo medio,0.15525885829643363,Riesgo bajo,0.03,0.18000000000000002
10763,523,0.3725512851303263,21396,28,6,0,2787,2,21,Mortgage,Masters,Single,3,25083.0,Riesgo bajo,0.17692438505048536,Riesgo bajo,0.03,0.18000000000000002
10764,661,0.2315234493574359,45200,76,5,0,14929,3,2,Mortgage,Masters,Widowed,17,29858.0,Riesgo bajo,0.06712865850995392,Sin riesgo,0.01,0.16000000000000003
10765,728,0.2099555917326208,174711,22,9,16,8107,12,19,Mortgage,Masters,Widowed,20,81070.0,Riesgo alto,0.07657764305550947,Sin riesgo,0.01,0.16000000000000003
10766,734,0.182393826264906,111025,58,0,18,10764,5,9,Own,Masters,Widowed,7,204516.0,Riesgo medio,0.11001636754479441,Riesgo bajo,0.03,0.18000000000000002
10767,776,0.8166756543109147,53796,84,0,1,17260,5,10,Rent,Masters,Widowed,5,241640.0,Riesgo medio,0.13521530558919878,Riesgo bajo,0.03,0.18000000000000002
10768,499,0.289634541241945,21965,70,2,18,10763,0,0,Rent,Bachelor,Widowed,0,161445.0,Sin riesgo,0.13631304524428742,Riesgo bajo,0.03,0.18000000000000002
10769,550,0.0055608909819045,188027,29,9,10,16805,5,1,Rent,Masters,Widowed,20,235270.0,Riesgo medio,0.023128175479607663,Sin riesgo,0.01,0.16000000000000003
